id,title,city,location,beds_number,bathrooms,price,living_area,land_area,parking_places,distance_from_sea,new_construction,air_conditioning,link,mobile_phone,last_update,published_by
3181462 (ALG-2356),Prodajem Stan-Apartman,Novigrad,"Novigrad, Hrvatska",2,0,295000.0,80.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3181462,+385953631892,"11 Jan, 2024",AlphaLuxeGroup
3257199 (17256),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,1,295000.0,67.0,65.0,0,0,False,False,https://www.realitica.com/hr/listing/3257199,+385916115706,"29 Mar, 2024",ALMA
3257204 (17262),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,1,295000.0,63.0,40.0,0,0,False,False,https://www.realitica.com/hr/listing/3257204,+385916115706,"29 Mar, 2024",ALMA
3257202 (17259),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,1,295000.0,61.0,101.0,0,0,False,False,https://www.realitica.com/hr/listing/3257202,+385916115706,"29 Mar, 2024",ALMA
3033762 (ALG-1703),Prodajem Kuću,Poreč,"Poreč, Hrvatska",2,0,290000.0,97.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3033762,+385953631892,"3 Jun, 2023",AlphaLuxeGroup
3182826 (ALG-2443),Prodajem Stan-Apartman,Tar-Vabriga,"Vabriga, Hrvatska",3,0,287000.0,82.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3182826,+385953631892,"13 Jan, 2024",AlphaLuxeGroup
3181460 (ALG-2354),Prodajem Stan-Apartman,Novigrad,"Novigrad, Hrvatska",2,0,286000.0,86.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3181460,+385953631892,"11 Jan, 2024",AlphaLuxeGroup
3264450 (17335),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",3,3,285175.0,112.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3264450,+385916115706,"9 Apr, 2024",ALMA
3263164 (17323),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",3,3,285175.0,112.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3263164,+385916115706,"7 Apr, 2024",ALMA
2770238 (ALG-663),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,285000.0,89.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2770238,+385953631892,"28 Apr, 2022",AlphaLuxeGroup
3181464 (ALG-2359),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",1,0,282000.0,61.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3181464,+385953631892,"11 Jan, 2024",AlphaLuxeGroup
2974434 (ALG-1292),Prodajem Kuću,Tinjan,"Tinjan, Hrvatska",3,0,280000.0,110.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2974434,+385953631892,"10 Mar, 2023",AlphaLuxeGroup
3009877 (ALG-1423),Prodajem Kuću,Tinjan,"Tinjan, Hrvatska",2,0,280000.0,85.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009877,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3262729 (17310),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",2,2,280000.0,79.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3262729,+385916115706,"6 Apr, 2024",ALMA
3257203 (17260),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,1,280000.0,62.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3257203,+385916115706,"29 Mar, 2024",ALMA
3258332 (17270),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,1,280000.0,61.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3258332,+385916115706,"31 Mar, 2024",ALMA
3209738 (ALG-2499),Prodajem Građevinsko Zemljište,Kršan,"Kršan, Hrvatska",0,0,280000.0,0.0,8185.0,0,0,False,False,https://www.realitica.com/hr/listing/3209738,+385953631892,"9 Feb, 2024",AlphaLuxeGroup
3205147 (ALG-2487),Prodajem Kuću,Poreč,"Poreč, Hrvatska",0,0,275025.0,85.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3205147,+385953631892,"6 Feb, 2024",AlphaLuxeGroup
3191808 (ALG-2478),Prodajem Stan-Apartman,Vrsar,"Vrsar, Hrvatska",3,0,275000.0,85.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3191808,+385953631892,"25 Jan, 2024",AlphaLuxeGroup
3258334 (17272),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,1,270000.0,67.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3258334,+385916115706,"31 Mar, 2024",ALMA
3258331 (17269),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,1,270000.0,67.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3258331,+385916115706,"31 Mar, 2024",ALMA
3258333 (17271),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,1,270000.0,61.0,4000.0,0,0,False,False,https://www.realitica.com/hr/listing/3258333,+385916115706,"31 Mar, 2024",ALMA
2778853 (ALG-768),Prodajem Građevinsko Zemljište,Poreč,"Poreč, Hrvatska",0,0,270000.0,0.0,16637.0,0,0,False,False,https://www.realitica.com/hr/listing/2778853,+385953631892,"15 May, 2022",AlphaLuxeGroup
3181470 (ALG-2365),Prodajem Stan-Apartman,Tar-Vabriga,"Poreč, Hrvatska",2,0,268970.0,87.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3181470,+385953631892,"11 Jan, 2024",AlphaLuxeGroup
3261757 (17309),Prodajem Građevinsko Zemljište,Medulin,"Medulin, Hrvatska",0,0,268800.0,0.0,672.0,0,0,False,False,https://www.realitica.com/hr/listing/3261757,+385916115706,"5 Apr, 2024",ALMA
3044892 (ALG-1824),Prodajem Kuću,Labin,"Labin, Hrvatska",3,0,268000.0,100.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3044892,+385953631892,"20 Jun, 2023",AlphaLuxeGroup
3205149 (ALG-2489),Prodajem Kuću,Poreč,"Poreč, Hrvatska",0,0,267615.0,82.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3205149,+385953631892,"6 Feb, 2024",AlphaLuxeGroup
3011895 (ALG-1533),Prodajem Kuću,Poreč,"Poreč, Hrvatska",2,0,265000.0,90.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3011895,+385953631892,"3 May, 2023",AlphaLuxeGroup
3257205 (17263),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,1,265000.0,69.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3257205,+385916115706,"29 Mar, 2024",ALMA
3258330 (17268),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,1,260000.0,65.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3258330,+385916115706,"31 Mar, 2024",ALMA
3019275 (ALG-1573),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",1,0,259400.0,52.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3019275,+385953631892,"13 May, 2023",AlphaLuxeGroup
3197646 (ALG-2482),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,258000.0,71.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3197646,+385953631892,"31 Jan, 2024",AlphaLuxeGroup
3018583 (ALG-1565),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,257915.0,73.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3018583,+385953631892,"12 May, 2023",AlphaLuxeGroup
3018584 (ALG-1566),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,257285.0,73.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3018584,+385953631892,"12 May, 2023",AlphaLuxeGroup
3062186 (ALG-1994),Prodajem Stan-Apartman,Rovinj,"Rovinj, Hrvatska",2,0,257000.0,74.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3062186,+385953631892,"17 Jul, 2023",AlphaLuxeGroup
3211728 (ALG-2497),Prodajem Kuću,Kanfanar,"Kanfanar, Hrvatska",0,0,255000.0,90.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3211728,+385953631892,"11 Feb, 2024",AlphaLuxeGroup
3018581 (ALG-1563),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,254765.0,72.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3018581,+385953631892,"12 May, 2023",AlphaLuxeGroup
3267944,Prodajem Stan-Apartman,Poreč,,0,0,251000.0,0.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3267944,+38552210824,"12 Apr, 2024",diamond
3262731 (17312),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",1,1,250000.0,70.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3262731,+385916115706,"6 Apr, 2024",ALMA
3262732 (17313),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",1,1,250000.0,65.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3262732,+385916115706,"6 Apr, 2024",ALMA
3113188 (ALG-2184),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",0,0,250000.0,58.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3113188,+385953631892,"4 Oct, 2023",AlphaLuxeGroup
3109835 (ALG-2183),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",0,0,250000.0,55.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3109835,+385953631892,"29 Sep, 2023",AlphaLuxeGroup
3267945,Prodajem Stan-Apartman,Poreč,,0,0,250000.0,0.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3267945,+38552210824,"12 Apr, 2024",diamond
3264447 (17332),Prodajem Poljoprivredno Zemljište,Ližnjan,"Šišan, Hrvatska",0,0,250000.0,0.0,13000.0,0,0,False,False,https://www.realitica.com/hr/listing/3264447,+385916115706,"9 Apr, 2024",ALMA
3181466 (ALG-2361),Prodajem Stan-Apartman,Tar-Vabriga,"Poreč, Hrvatska",0,0,247981.0,73.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3181466,+385953631892,"11 Jan, 2024",AlphaLuxeGroup
3197648 (ALG-2483),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,247000.0,74.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3197648,+385953631892,"31 Jan, 2024",AlphaLuxeGroup
3181472 (ALG-2367),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,240850.0,53.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3181472,+385953631892,"11 Jan, 2024",AlphaLuxeGroup
3021776 (ALG-1604),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,238295.0,62.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3021776,+385953631892,"17 May, 2023",AlphaLuxeGroup
3261507 (ALG-2609),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,236000.0,65.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3261507,+385953631892,"5 Apr, 2024",AlphaLuxeGroup
3240118,Prodajem Stan-Apartman,Pula,,5,1,235000.0,112.0,0.0,0,2000,False,True,https://www.realitica.com/hr/listing/3240118,959014790,"6 Apr, 2024",nadaplus
3263959 (XML-4517-495087),Prodajem Poljoprivredno Zemljište,Bale,"Bale,Croatia",0,0,235000.0,0.0,6312.0,0,0,False,False,https://www.realitica.com/hr/listing/3263959,+385989842659,"8 Apr, 2024",medom
3258337 (17275),Prodajem Kuću,Pula,"Pula, Hrvatska",0,0,230000.0,200.0,200.0,0,0,False,False,https://www.realitica.com/hr/listing/3258337,+385916115706,"31 Mar, 2024",ALMA
3239425 (ALG-2531),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,230000.0,76.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3239425,+385953631892,"14 Mar, 2024",AlphaLuxeGroup
3182827 (ALG-2444),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",3,0,230000.0,76.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3182827,+385953631892,"13 Jan, 2024",AlphaLuxeGroup
3185553 (ALG-2445),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",0,0,230000.0,76.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3185553,+385953631892,"17 Jan, 2024",AlphaLuxeGroup
3263161 (17319),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",2,2,228000.0,93.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3263161,+385916115706,"7 Apr, 2024",ALMA
3019273 (ALG-1571),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,220570.0,63.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3019273,+385953631892,"13 May, 2023",AlphaLuxeGroup
3259190 (17285),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",1,1,220000.0,70.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3259190,+385916115706,"2 Apr, 2024",ALMA
3259961 (17295),Prodajem Stan-Apartman,Medulin,"Medulin, Hrvatska",1,1,220000.0,57.0,100.0,0,0,False,False,https://www.realitica.com/hr/listing/3259961,+385916115706,"3 Apr, 2024",ALMA
3018587 (ALG-1569),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,219065.0,62.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3018587,+385953631892,"12 May, 2023",AlphaLuxeGroup
3135398 (ALG-2210),Prodajem Kuću,Novigrad,"Novigrad, Hrvatska",2,0,215000.0,63.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3135398,+385953631892,"2 Nov, 2023",AlphaLuxeGroup
3181471 (ALG-2366),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",1,0,213839.0,61.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3181471,+385953631892,"11 Jan, 2024",AlphaLuxeGroup
3224513 (ALG-2525),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,212056.0,62.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3224513,+385953631892,"24 Feb, 2024",AlphaLuxeGroup
3224510 (ALG-2522),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,211556.0,62.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3224510,+385953631892,"24 Feb, 2024",AlphaLuxeGroup
3258576 (17278),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",3,1,210200.0,88.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3258576,+385916115706,"1 Apr, 2024",ALMA
3258579 (17281),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",3,1,210200.0,0.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3258579,+385916115706,"1 Apr, 2024",ALMA
3211729 (ALG-2498),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,210000.0,52.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3211729,+385953631892,"11 Feb, 2024",AlphaLuxeGroup
3019274 (ALG-1572),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,207830.0,59.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3019274,+385953631892,"13 May, 2023",AlphaLuxeGroup
3018588 (ALG-1570),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,206465.0,58.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3018588,+385953631892,"12 May, 2023",AlphaLuxeGroup
3264452 (17337),Prodajem Stan-Apartman,Medulin,"Medulin, Hrvatska",2,1,205000.0,60.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3264452,+385916115706,"9 Apr, 2024",ALMA
3181469 (ALG-2364),Prodajem Stan-Apartman,Tar-Vabriga,"Poreč, Hrvatska",1,0,204405.0,61.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3181469,+385953631892,"11 Jan, 2024",AlphaLuxeGroup
3181458 (ALG-2352),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,203984.0,59.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3181458,+385953631892,"11 Jan, 2024",AlphaLuxeGroup
3018585 (ALG-1567),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,200165.0,57.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3018585,+385953631892,"12 May, 2023",AlphaLuxeGroup
3261756 (17308),Prodajem Građevinsko Zemljište,Medulin,"Medulin, Hrvatska",0,0,200000.0,0.0,715.0,0,0,False,False,https://www.realitica.com/hr/listing/3261756,+385916115706,"5 Apr, 2024",ALMA
3267940,Prodajem Kuću,Rovinj,,0,0,199000.0,0.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3267940,+38552210824,"12 Apr, 2024",diamond
3267943,Prodajem Stan-Apartman,Buje,,0,0,198000.0,0.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3267943,+38552210824,"12 Apr, 2024",diamond
3224516 (ALG-2528),Prodajem Stan-Apartman,Tar-Vabriga,"Vabriga, Hrvatska",2,0,197280.0,62.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3224516,+385953631892,"24 Feb, 2024",AlphaLuxeGroup
3258577 (17279),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",2,1,195200.0,78.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3258577,+385916115706,"1 Apr, 2024",ALMA
3258580 (17283),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",2,1,195200.0,54.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3258580,+385916115706,"1 Apr, 2024",ALMA
3021777 (ALG-1605),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",1,0,190975.0,48.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3021777,+385953631892,"17 May, 2023",AlphaLuxeGroup
3135399 (ALG-2211),Prodajem Kuću,Poreč,"Poreč, Hrvatska",2,0,189000.0,70.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3135399,+385953631892,"2 Nov, 2023",AlphaLuxeGroup
3224515 (ALG-2527),Prodajem Stan-Apartman,Tar-Vabriga,"Vabriga, Hrvatska",2,0,187424.0,58.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3224515,+385953631892,"24 Feb, 2024",AlphaLuxeGroup
2651853 (ALG-339),Prodajem Poljoprivredno Zemljište,Poreč,"Poreč, Hrvatska",0,0,180000.0,0.0,46576.0,0,0,False,False,https://www.realitica.com/hr/listing/2651853,+385953631892,"22 Sep, 2021",AlphaLuxeGroup
3021774 (ALG-1601),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",1,0,177675.0,45.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3021774,+385953631892,"17 May, 2023",AlphaLuxeGroup
3262730 (17311),Prodajem Stan-Apartman,Medulin,"Medulin, Hrvatska",2,1,175100.0,60.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3262730,+385916115706,"6 Apr, 2024",ALMA
3224512 (ALG-2524),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,173856.0,54.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3224512,+385953631892,"24 Feb, 2024",AlphaLuxeGroup
3224511 (ALG-2523),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,173856.0,54.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3224511,+385953631892,"24 Feb, 2024",AlphaLuxeGroup
3019276 (ALG-1574),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",1,0,173500.0,44.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3019276,+385953631892,"13 May, 2023",AlphaLuxeGroup
3181467 (ALG-2362),Prodajem Stan-Apartman,Tar-Vabriga,"Poreč, Hrvatska",1,0,172396.0,52.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3181467,+385953631892,"11 Jan, 2024",AlphaLuxeGroup
3083976 (ALG-2149),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,166000.0,48.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3083976,+385953631892,"22 Aug, 2023",AlphaLuxeGroup
3261902,Prodajem Stan-Apartman,Pula,,2,1,165000.0,60.0,30.0,0,0,False,True,https://www.realitica.com/hr/listing/3261902,052/388883,"5 Apr, 2024",investstano
3018586 (ALG-1568),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,161000.0,46.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3018586,+385953631892,"12 May, 2023",AlphaLuxeGroup
3264453 (17338),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",2,1,151140.0,59.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3264453,+385916115706,"9 Apr, 2024",ALMA
3263163 (17322),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",2,1,151140.0,59.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3263163,+385916115706,"7 Apr, 2024",ALMA
3224514 (ALG-2526),Prodajem Stan-Apartman,Tar-Vabriga,"Vabriga, Hrvatska",2,0,150400.0,47.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3224514,+385953631892,"24 Feb, 2024",AlphaLuxeGroup
3256598 (282-1),Prodajem Kuću,Umag,,5,0,150000.0,150.0,992.0,0,0,False,False,https://www.realitica.com/hr/listing/3256598,+385913030770,"28 Mar, 2024",collegium
3256083 (17249),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",2,1,150000.0,80.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3256083,+385916115706,"28 Mar, 2024",ALMA
3264446 (17331),Prodajem Građevinsko Zemljište,Barban,"Barban, Hrvatska",0,0,150000.0,0.0,1300.0,0,0,False,False,https://www.realitica.com/hr/listing/3264446,+385916115706,"9 Apr, 2024",ALMA
3262733 (17315),Prodajem Građevinsko Zemljište,Barban,"Barban, Hrvatska",0,0,150000.0,0.0,1300.0,0,0,False,False,https://www.realitica.com/hr/listing/3262733,+385916115706,"6 Apr, 2024",ALMA
3257200 (17257),Prodajem Građevinsko Zemljište,Vodnjan,"Vodnjan, Hrvatska",0,0,150000.0,0.0,1125.0,0,0,False,False,https://www.realitica.com/hr/listing/3257200,+385916115706,"29 Mar, 2024",ALMA
3265727 (XML-4517-495686),Prodajem Stan-Apartman,Pula,"Pula,Croatia",2,1,149999.0,55.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3265727,+385989842659,"10 Apr, 2024",medom
3257197 (17250),Prodajem Kuću,Cerovlje,"Cerovlje, Hrvatska",0,0,140000.0,120.0,1000.0,0,0,False,False,https://www.realitica.com/hr/listing/3257197,+385916115706,"29 Mar, 2024",ALMA
3175093 (XML-4482-456786),Prodajem Stan-Apartman,Poreč,"Poreč,Croatia",0,0,139000.0,37.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3175093,+385 911106276,"16 Jan, 2024",360istria
3263956 (XML-4517-495095),Prodajem Građevinsko Zemljište,Kanfanar,"Kanfanar,Croatia",0,0,136000.0,0.0,1877.0,0,0,False,False,https://www.realitica.com/hr/listing/3263956,+385989842659,"8 Apr, 2024",medom
3268217 (17362),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",0,1,131000.0,39.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3268217,+385916115706,"12 Apr, 2024",ALMA
3264449 (17334),Prodajem Kuću,Pula,"Pula, Hrvatska",3,2,130000.0,65.0,10.0,0,0,False,False,https://www.realitica.com/hr/listing/3264449,+385916115706,"9 Apr, 2024",ALMA
3173978 (XML-4112-464267),Prodajem Građevinsko Zemljište,Vodnjan,"Vodnjan,Croatia",0,0,130000.0,0.0,630.0,0,0,False,False,https://www.realitica.com/hr/listing/3173978,914660640,"27 Dec, 2023",RemaxComplete
3259964 (17297),Prodajem Građevinsko Zemljište,Barban,"Barban, Hrvatska",0,0,129000.0,0.0,1760.0,0,0,False,False,https://www.realitica.com/hr/listing/3259964,+385916115706,"3 Apr, 2024",ALMA
3265726 (XML-4517-495902),Prodajem Stan-Apartman,Pula,"Pula,Croatia",2,1,126999.0,46.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3265726,+385989842659,"10 Apr, 2024",medom
3267038 (17349),Prodajem Poljoprivredno Zemljište,Rovinj,"Rovinj, Hrvatska",0,0,126510.0,0.0,4217.0,0,0,False,False,https://www.realitica.com/hr/listing/3267038,+385916115706,"11 Apr, 2024",ALMA
3267039 (17351),Prodajem Poljoprivredno Zemljište,Rovinj,"Rovinj, Hrvatska",0,0,126355.0,0.0,3415.0,0,0,False,False,https://www.realitica.com/hr/listing/3267039,+385916115706,"11 Apr, 2024",ALMA
3264451 (17336),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",1,1,125000.0,49.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3264451,+385916115706,"9 Apr, 2024",ALMA
3263162 (17320),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",1,1,125000.0,0.0,49.0,0,0,False,False,https://www.realitica.com/hr/listing/3263162,+385916115706,"7 Apr, 2024",ALMA
3107486 (ALG-2182),Prodajem Građevinsko Zemljište,Poreč,"Poreč, Hrvatska",0,0,120000.0,0.0,626.0,0,0,False,False,https://www.realitica.com/hr/listing/3107486,+385953631892,"26 Sep, 2023",AlphaLuxeGroup
3260867 (17304),Prodajem Građevinsko Zemljište,Tinjan,"Tinjan, Hrvatska",0,0,118000.0,0.0,580.0,0,0,False,False,https://www.realitica.com/hr/listing/3260867,+385916115706,"4 Apr, 2024",ALMA
3260861 (17298),Prodajem Građevinsko Zemljište,Tinjan,"Tinjan, Hrvatska",0,0,118000.0,0.0,560.0,0,0,False,False,https://www.realitica.com/hr/listing/3260861,+385916115706,"4 Apr, 2024",ALMA
2815504 (ALG-1017),Prodajem Građevinsko Zemljište,Vrsar,"Vrsar, Hrvatska",0,0,110000.0,0.0,219.0,0,0,False,False,https://www.realitica.com/hr/listing/2815504,+385953631892,"12 Jul, 2022",AlphaLuxeGroup
3256084 (17251),Prodajem Građevinsko Zemljište,Marčana,"Filipana, Hrvatska",0,0,96560.0,0.0,482.0,0,0,False,False,https://www.realitica.com/hr/listing/3256084,+385916115706,"28 Mar, 2024",ALMA
3263356 (2883),Prodajem Građevinsko Zemljište,Marčana,"52206, Marčana, Krnica, Hrvatska",0,0,93000.0,0.0,746.0,0,0,False,False,https://www.realitica.com/hr/listing/3263356,00385  (0)91 1608 456,"8 Apr, 2024",platinum
3175237 (XML-4482-456593),Prodajem Zemljište,Svetvinčenat,"Svetvinčenat,Croatia",0,0,85000.0,0.0,899.0,0,0,False,False,https://www.realitica.com/hr/listing/3175237,+385 911106276,"16 Jan, 2024",360istria
3260868 (17305),Prodajem Građevinsko Zemljište,Tinjan,"Tinjan, Hrvatska",0,0,84000.0,0.0,770.0,0,0,False,False,https://www.realitica.com/hr/listing/3260868,+385916115706,"4 Apr, 2024",ALMA
3261755 (17307),Prodajem Građevinsko Zemljište,Marčana,"Loborika, Hrvatska",0,0,80000.0,0.0,644.0,0,0,False,False,https://www.realitica.com/hr/listing/3261755,+385916115706,"5 Apr, 2024",ALMA
3035732,Prodajem Zemljište,Pula,,0,0,75000.0,0.0,321.0,0,2000,False,False,https://www.realitica.com/hr/listing/3035732,+385953770604,"12 Aug, 2023",sara_gusa
3268216 (17360),Prodajem Građevinsko Zemljište,Buzet,"Buzet, Hrvatska",0,0,69900.0,0.0,1374.0,0,0,False,False,https://www.realitica.com/hr/listing/3268216,+385916115706,"12 Apr, 2024",ALMA
